FrameTimesStart	FrameTimesEnd	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
0	30	8.33054661115898	0.8816805915465873	15.898671555220577	17.963674719017668	27.259615690612353	10.928118064147167	17.253078362424993	30.91359532291107	31.011566894496177	2.236505200582416	14.54137440272282	4.090640359568642	3.813770253556771	0.6041595902767286	4.587884911549433	10.578247081060315	1.2254601866006851	12.659237691455603	12.369057853129503	0.540329916451195	25.873527343821507	17.433700538723325	1.7663858457308792	4.3062832751331115	9.266310874182112	31.369813633978847	5.714453742810298	6.348422913020601	0.7345193085396031	1.8075285034374737	0.5970961077255197	10.954938821579255	1.1742120334737987	4.775208684394859	7.388337706753062	18.318235431147546	8.74308642423741	7.254459470233972	4.223600409410045	11.430566572966697	9.900262385992988	3.595344384901659	31.877362961431686	14.611268828120691	5.014188701214521	16.0499414783953	3.6137501376875267	7.239958636246818	10.85832246699857	6.361020363981161	12.023115789659155	6.728928400200628	27.247230347785866	15.99798353593963	2.6972137592709826	6.119824745817058	4.941762768966454	13.262631925162507	17.62658648048801	6.364579972408965	6.603035820068577	8.330785560668776	9.888115464585736	3.2802248217754806	8.939108868646384	7.26110235806634	10.89144073772727	6.835478304543427	1.9446825764490758	9.007747921664302	12.64155018272641	21.696739094623346	3.2994562270844314	5.204608220972362	7.21592117064827	2.6307716241305763	27.551272214011973	18.78805249465932	4.607336592974718	27.72950413392113	47.2539341139366	6.042550813256962	10.339174641030862	10.048340493952521	15.822471196847019	12.911614348790737	14.276930025481361	5.1627350625117785	8.249790460162183	8.780835170397397	18.509292731364127	3.0830279076075526	24.175592705585903	5.517006751706304	21.726360148131366	16.543718545288346	6.805606930034917	8.378931791938339	7.899557595719881	12.955635147609232	22.322674908457984	11.567013533058823	15.76738812945764	6.765414159980447	7.680190673342685	9.000857006427067	3.000482191570683	11.962304066842597	7.620165361960423	3.866592381988246	25.20698819798791	12.792965941047695	7.926877483735643	28.63067656237612	2.3384283931864984	7.039351232380493	7.573127712677379	2.432581170386235	4.9834617309818485	13.434430127855292	15.575921413480604	27.92039302604018	1.2655462130214603	2.955203364573361	2.341826579747665	7.10223347438981	23.16933749526539	5.260243581807626	8.13611199681717	7.404600673502238	26.301344057342828	3.081044680806947	10.994477643275106	12.892071285213001	16.058567548914706	4.842536188384143	0.9993946237679184	27.598597923507363	9.661587480658515	24.852658225661614	7.882633979294879	15.899522109197994	9.056907042925426	2.277912463255344	9.976351234856166	7.63983668258048	3.5732522782944978	25.409152468811637	14.470904489801615	6.556379442552248	7.992249117834759	8.34343723736912	16.37513407165026	13.14470669244353	12.524235793571929	10.749649906261947	5.592771836021136	15.783450119935466	11.633623954745213	2.9409271562434376	28.09071778619864	24.771594402349272	11.770664344437849	8.404232000967369	34.03484815670087	7.148128452346137	6.039266251474386	6.720662575618275	16.354731271668996	10.225260393517788	5.568890616248592	8.956379587913958	5.333951478596613	10.817420716902314	12.450509340785354	13.801426274647717
30	60	638.1869350504564	1038.3313793383147	708.0799434629779	1040.5638537594948	1222.9303147827522	740.804863450307	1637.6173250529605	1243.9560766882366	787.2150041852678	698.8656912533836	1064.7371092771768	837.9373613738225	1509.7280636106775	1763.0535782458735	1272.5473573133681	1017.7952390666923	982.8038635253906	652.1296760828354	553.781639158253	652.5391101837158	681.5463897078678	983.5885037984362	1142.9821333912455	921.9324035382095	1213.2581397461297	780.7643189137818	992.8312285270482	1074.2487411460236	1095.1178923998873	988.9429037711528	864.0470809936523	642.4384475737409	1485.3667187960643	520.9977404040103	969.3089314479115	731.2471438556079	892.1117510525686	762.1287113706206	1319.0017524387526	1605.1344889595744	1355.0098327831274	1732.1524523057694	1041.5898630796528	1025.8224054492107	1138.944222780242	959.1397609488376	1124.097547805159	1151.0439268689072	1174.089738908909	1346.450845397247	1226.3795608170901	1058.9101672516858	1044.4670773099092	1258.6245362380455	1296.4815563266432	901.6337212938781	1275.5031169966676	1523.540409466569	1305.180029592465	1429.7277497717816	1377.6265850542804	1337.8176560212432	1538.9628067215456	1198.3655680266309	1301.5181631862554	1288.7485905203353	1412.5784156444763	1310.4554367392298	989.5626786543535	1432.9811089873901	2295.8048678660957	1454.6343938934035	1664.093666185501	1628.2641212383628	1186.6611718320576	1748.9946894996674	1267.3464736198514	971.8794123319657	1182.2019492289453	938.328793812555	1241.4554521372356	1104.7506925842442	1230.2295486354424	1417.806344399336	1271.0112658886324	1116.7279780964216	852.3106494285325	1455.892961183941	1253.4714372312199	1197.0828950875784	1110.7617035408093	1826.4772453648097	1259.3426231405128	1268.022192991921	1111.6291847960747	1343.7880442937214	1732.7436600024207	1137.5470074296188	1311.9439684274362	1271.2029381083669	1403.4010508318352	1348.7953786620965	1213.1163544785438	940.8418227927948	2078.4104414324893	1613.9606440594653	770.8366504859692	858.1378470290874	832.591727187521	1467.6583418065966	488.92925922061164	648.2231684892795	990.6463186821655	721.0925008740146	617.2966684548252	1007.6349652193751	945.0304882575188	997.0191129898188	999.7587380485622	866.8681593148253	916.5994320334433	867.0531470701638	869.4394884069832	789.5499129486084	907.6134586816886	1144.9056566977486	1150.2015881535767	866.4566186158942	914.5387353221784	883.5881767091338	817.9513263675678	946.9466759124261	906.2420973121673	970.9084150822501	1089.6453626321709	902.6250489544176	1185.2965494043688	1074.7875048907506	1690.3786440983374	1005.5640220842366	984.9514191435408	743.2927688733979	869.0301744339341	1300.3810863861931	703.5828382164633	808.9227857161364	989.4534971765139	747.3986660101627	690.8526448837403	922.0460186618728	867.0520873530626	958.0649249882424	928.0755154647452	922.2409372994935	819.4716774028425	898.309200462022	861.4050364037082	1049.2679800013207	782.2284738995681	1246.0291964794208	1061.6534073998437	802.6016002184774	853.2263083141875	1035.9780355460734	801.8075557059628	914.6989563020655	940.4519271941441	990.7416398790148	1113.932829725842	927.405524077822	942.4707370023115	663.5554827725823	1533.9407350917822	950.8025810799638	605.5258647280759	592.5388798827829
60	90	4715.793580775417	8335.752602025083	6851.992713291664	8902.460520270912	9839.711917586486	8187.881540873394	11140.019265708455	8017.340897454156	7778.20052734375	5950.9895006799015	7837.314612780637	9080.29813180665	8237.648159658982	12439.642402200137	10515.014227430556	7987.024441879735	7848.8961181640625	6271.448536879596	4517.648789739299	6292.855115105124	6786.390090429146	8877.974197689004	9976.599674714023	7769.826374985603	10457.826404498712	8231.603626216911	8002.567848642901	6951.304483449574	9412.207359566717	8529.595053831054	6373.917236328125	7247.057858035284	6504.520001105542	5061.938088345354	5929.700929669804	4873.592233361476	5019.933991438188	4584.855495434212	9966.9520202735	9502.241540667654	10122.24926313112	12419.743041095402	7554.457894447879	8371.847798573424	9031.113343145935	8004.159319229309	10408.649930166044	9533.334795306957	8791.512855231204	11487.613627462059	10285.674833228566	8534.662013626072	8613.520265328938	8221.842014535168	9512.536798915578	8701.847880590596	9874.760747631752	12376.089771479194	9256.281186137183	9868.093770125679	9220.208159579299	9605.306789597904	10577.539038531373	9441.79493670415	9483.98636027484	9033.420901008792	9874.666235604074	8804.32779551713	9670.387202641108	8338.215875971056	13172.163963305857	10534.751750825159	9514.809313139058	10745.531722650296	9535.337738841006	12533.821092216132	7437.880041335662	7972.689602853788	9051.847057089899	8113.933054848323	10325.022219097258	9242.552952453188	9125.279768050457	11281.25991644561	9834.650074106403	8606.707131022533	8394.455785971508	10044.40409457462	9323.144979106974	9174.50576673588	9617.017694546934	12162.832526929451	9151.0970607993	10586.692893137677	8972.095034417345	9989.071914336722	9767.062271036191	9292.83035798295	9782.883136538383	9245.619663299398	9583.821336630015	8832.21282975126	9749.94360622629	7940.241077559957	12905.132167694948	9626.005937564305	6361.934862924406	5132.394158791062	6604.433162637473	9229.185303303846	6090.6114456658015	6154.78473597139	7273.551489031482	6527.989879273699	6181.856716260461	7672.971100904764	6596.860879845509	8675.511886816876	8073.90330570716	7044.282983296978	7906.7638667886995	6311.523537732857	7262.160774217357	7879.281059326172	7376.6365462743515	8643.859502343497	8016.302453888728	5581.249700999204	6366.785913936816	6607.448601978053	5597.597499387939	7115.8297067438725	6624.909321375382	7309.115327884457	7572.895606662916	6423.429944880617	9591.325830796186	6291.54192197943	10304.645643805952	7139.337662953892	5641.176363444881	5714.890232990941	6408.591527822905	10148.199064226212	6191.28556862198	5893.0410269076465	7042.779830239973	6110.404295279061	5835.949614020482	7582.344485411938	6131.238406747932	8162.476020087838	7111.04427450356	6945.4755927131455	7427.884488076932	6615.282533151936	6026.876744491858	8070.046540327513	6704.541850787527	8512.341565901008	8218.366653911371	6217.144471493067	6220.762729042127	7100.471890510392	5107.1673864311615	6923.091168854608	7100.626577832429	7303.558518882951	7686.079526839718	6228.903619796495	8576.820376334934	6554.310022690717	10663.65354454815	6492.822161853171	4466.833787276695	4491.8785783610665
90	120	10561.089112820477	15687.119423314145	15631.362655778346	20109.903683984132	21952.64086570623	18197.521272807622	23806.057655333072	17550.785340627033	17523.4276328125	13034.995535759757	16887.694325462653	17128.957038824166	17806.74387551524	24603.306001551013	19999.63053240741	18146.32151633523	21810.90576171875	14906.100063189338	9525.613318170328	13896.040286793428	15339.919520393616	20079.030495693765	21724.35953924489	17574.12023223952	24171.65602736956	18167.26599350662	17538.366547700243	16588.994921080644	21895.262381374618	18676.349102409033	21263.223388671875	15313.793247230251	14720.497862617925	10360.080647918036	12529.24831783515	11715.354541307426	9502.426762418927	9975.783515768378	21739.767065862143	19990.92648093271	22276.74918851036	25660.315632289065	16558.159656276435	19014.441245538535	20399.091206501493	18343.65102173312	21488.232194924578	21465.29077727304	20037.871158734066	25199.253710177898	21863.59460341309	18755.73702161733	17279.873581738135	20824.219986468946	21046.383174751245	19983.99256199828	20934.022873566348	27538.847254227454	19674.657333564777	22525.16746705163	21022.234953528387	21101.851113456185	21966.53137726705	21176.354189270613	20984.28760820959	20804.59856610119	20223.281688574523	20257.920619351724	21550.32467630026	18157.371011853636	26282.66472917692	21758.369788428576	21073.04089383557	22998.956303081446	21847.953091134546	26036.226378135107	15880.371794890967	18459.02781624293	20022.059734278377	17403.043782794288	22942.935627688446	21370.84069802132	20366.87659668657	24034.86588966193	22268.260506407212	19446.591635184104	17194.739194998238	21059.02363221567	20623.805525464984	22094.74503791422	22138.34941051476	28064.197464941233	19580.990714649815	23067.408069866982	19851.11358597163	22701.968220821796	22777.866221430115	21010.311248824448	21495.543782116067	20375.97073883706	20605.172988765495	19618.580571984836	22439.656294093496	16723.943330071754	28272.007792421144	20822.28487403776	14127.51995292041	10272.607571514616	14932.957915940182	21328.43493168293	14786.15034351809	14272.24284789158	16738.06292744144	14868.7533971403	12855.326573650782	18068.839316757712	14447.515731249467	19102.72128187703	17330.838660158803	16079.0093482148	16386.543880008932	14427.900122346378	15093.731069890076	17614.984993164064	15295.268022651366	19205.25294117832	17810.20188199234	12962.627554042558	14868.530776573056	14690.135983394674	11830.116642970665	16135.448126382678	15486.380316759576	16640.723713755182	16014.118576646888	15150.540474323463	23999.00634765625	14227.624717756504	20384.711820809847	15431.635944948768	13824.96195531835	12118.276524800845	14748.156323336736	21579.556597121682	14561.096961636216	14021.05205314071	16173.367719780323	13850.862981213522	13797.280639682149	17471.072792868472	14582.099992444528	18292.02998672751	16996.028050833196	15997.988578508784	14111.382179453163	14064.909596541993	13760.285332435424	18505.07509800378	15745.800993812467	19684.467625108307	17631.41900676552	14422.192367938631	14229.30871845648	16386.252219307968	11576.430655253916	15825.62778035616	16071.791888930782	16264.949953205809	17343.018933732594	14369.998802441898	19495.751814256022	13804.615325764538	23988.23650198887	15324.784092576052	10080.7805165626	10131.761774098
120	150	14477.684924120787	24081.59673751028	24090.66726935054	31107.373281633445	33304.44345195432	28358.684942650765	39562.752532651175	31077.392567104762	25956.34379799107	20725.298705895533	25085.790506555517	25878.36805438857	24719.916552834227	32528.574517941943	31355.34277488426	27550.79433514836	29630.67529296875	20629.020916819853	14383.340339600138	21946.14285098805	23073.206446219636	30571.30951764202	33727.75873269679	29524.270378723893	38839.426338005345	29209.37365453163	25998.062424042942	22820.845034375794	31397.160973447088	26573.93035824324	35063.990478515625	21982.934833739764	16148.092054834906	16573.349095436286	18062.42980196684	16620.977048835906	15644.474769064465	14822.09554102837	33876.370572444896	29322.791533215597	35244.88516941314	40666.903462363174	24627.469915164627	28564.760549901144	30963.76489169733	28784.163983658564	33533.09495232054	34139.34462356989	30571.01364253566	38071.02917027477	32593.450163071666	29778.573256248776	26343.17586999493	30301.49020314949	30923.39560848103	30983.844739463875	32004.24736203361	45270.29551558355	31235.974364695772	33979.53574626359	32770.091130397675	33363.16955204523	30252.461233608003	32274.66813589312	31770.98733278521	31428.54777464733	30266.53839407078	31971.895821605707	34300.37347808442	25366.888980190713	41708.43480714813	31188.19319006901	32066.28500345145	34113.28955928789	32846.16392589848	39943.06003949559	23754.728052518025	28462.709435469842	30214.557883746158	27293.952699497768	33407.77380276078	32705.394031204618	29785.541414280655	37953.65990547615	32346.325141768768	29517.07853276007	25159.123230573503	33193.335867372516	31795.90122880998	33728.662756729536	33503.98096655413	44580.22043504902	31213.985741431337	37370.123703883444	31233.424586162557	34905.26317023723	30533.59600366342	32400.580780681295	32980.14115092916	30696.095436258518	29912.447031572832	30288.206054997423	32281.331985710814	24694.645690320755	38658.32799357476	29690.587936369397	22616.19956934902	15462.376156504919	23682.331263244367	33464.15108180086	22149.039980178863	21719.94467426052	25567.61481916619	23380.035366705528	19449.478700134343	28429.46802468268	21741.767105231604	29333.242006558437	26582.844533101605	25222.440092993642	24653.747447677386	22159.980070650006	23203.240210874832	29122.599934570313	23000.833924193863	31308.70644128284	28909.541515461613	19960.28543206601	23127.989416883374	22965.514494016203	16221.634427623589	25464.08894979915	23405.796990652176	25890.953117464796	25293.805031419837	23887.895380057133	35473.99814022289	23648.23055201183	34635.64567748052	24031.27419630696	19986.845286040552	19315.227357534106	22870.196762791504	33727.35482872917	24017.025101056046	21613.302323607506	24527.140777511257	21539.7919088947	21376.86334193118	26093.925091159064	21782.000623032283	28819.489835317832	25335.851166397893	24507.757587418142	22671.77630327761	22657.85199800481	23955.799919393034	31127.729177324287	25420.54151908928	31483.698056515652	28476.151401897077	22469.619819710108	21599.696312380514	25724.997052128314	16596.803815688232	24882.94647238859	24747.529722082127	25470.5064433197	25618.2538833527	21523.214592272245	29084.236162378154	19639.03535600142	33602.19263467138	22852.216012516416	15615.38462306456	15464.354860678704
150	180	16370.883387014961	25489.817626953125	26965.076753029716	34596.66808898467	37102.670075019116	32123.10079267921	41366.54390430153	32233.48957400852	29738.962613839285	22144.196348267396	27391.47639724365	28936.633887829626	25779.28106627045	33096.106689453125	39867.79907986111	29708.060113439078	34309.37060546875	24540.866247702204	15424.239988474168	25623.061264935663	25918.490505711452	34137.705781950215	37453.816673987116	30881.713398581465	41633.040205049445	33827.49319280841	29595.74997784586	25293.80998139219	33660.66938985813	29430.420817788156	27787.120361328125	24293.52722897098	14837.590912441037	17685.913219356305	18184.326365417965	17718.233552119647	15151.93774506191	14844.828013483891	36447.72439550624	31204.395532756625	37816.7033338314	42920.0922221661	26460.590120807035	31854.917766376493	34433.69246320515	31969.871226658917	34952.92911674552	38734.80720148243	32855.24768283556	42644.75362139949	35986.21092869103	32900.023034108475	29589.85598943604	33684.42494489616	34375.96326414801	34194.0507837586	36236.620762784914	49021.58088320623	34247.37889045101	38956.06338179348	35444.115757060616	36869.56275747642	33858.67752608126	36380.81748721691	35408.56228082893	34949.31881818294	31961.599730857273	34630.31579292691	35429.396681443555	25805.968640231345	42402.11114511565	33028.06703601277	34702.835036887365	36148.7546535585	36374.55284671713	43166.537440209235	24654.55206139931	31219.828964383403	33864.40583471341	30483.46614312066	35007.18704472424	37412.742676571725	33661.57632398208	41249.64660688121	34547.928574166144	32766.998706199756	29471.700123958537	36843.31849067752	33117.13450382969	36655.53732954928	36625.55843018045	48295.25544507576	33386.42200087893	40089.758261334224	34259.15934188127	38314.20342097101	31564.620608841375	36461.28378749047	35911.231907076115	33827.50303357713	32115.28964673764	33144.12474731071	37353.08882598538	26931.04891030149	40780.15422021028	31970.87533599479	24972.923481689155	17502.29866505218	25971.02310085837	36414.406125041656	22864.3099100258	24548.04588146381	27823.90057847937	25844.92513522887	21875.553045901648	31738.991108611826	24967.91348748721	33787.12464124855	29552.576093660613	28538.414307204286	28361.677631683895	23614.834227878553	26105.377710642733	32711.555405273437	26761.772063218687	34516.601545814694	31588.208067739146	20372.25696458303	25764.887414234407	24926.649423471685	19888.986849231882	28713.72318229127	26467.12232133918	28393.12892511232	27274.431788966966	25972.326709074852	36046.877089556525	24924.713205326498	34479.88226852619	26020.64962765834	22612.15293560606	20285.07222419736	25999.82957126292	38008.83097812166	23681.35733512155	24296.59395728398	27405.26221580277	24237.92895883998	22224.526405753764	29750.30182926065	24165.31935676801	32053.60380903497	26172.15726467639	27225.49909373029	26950.616699945	25713.42889386936	23563.25335520803	30529.56134897687	26890.154050629164	34771.522724865266	30663.143835635925	24423.9736163118	24345.408208912922	28022.759938015857	18377.32354310778	27949.21783735991	27011.482619941828	27931.84298176718	28153.201315967555	23896.92336535051	35883.94252168148	24611.298843791777	35101.61634580387	25261.58078878171	16977.174678513635	16676.907785447584
180	240	16457.034476786434	25994.19880756579	27698.518407229345	35188.01228680017	37356.905008362	32150.56891839036	42007.294618501284	33949.915435791016	30087.2458359375	23512.26013358662	28553.70393842534	30062.121425195513	26488.939488073556	33204.02616972082	36711.86705729167	30175.79148654514	25087.28759765625	24455.913740808825	15577.961509391052	25453.944795496325	26426.465157663377	34655.598102222175	38664.9668909951	30726.890914369626	42586.55701526076	34011.24461253705	28814.031758160636	27054.214122871123	35722.81044622316	29826.985936889887	35388.998291015625	24117.339898317077	13717.842275943396	16894.797739459125	18620.532016430137	18364.993404312438	16697.418608736243	16113.793076283391	36668.35791959164	32828.3608691531	37915.347023352115	42494.98247869527	25894.01441001594	32795.0235339584	34414.28023412197	32494.301077449407	35781.8547254973	38753.893677017164	33484.7993824841	42510.90502799131	36147.26230577981	33221.07004164643	30414.112791495805	34283.603190512345	35271.923416899874	34168.56732583142	36119.87630253702	48409.103110494034	34441.811065574446	39314.637737771736	35966.24827580293	38432.22879305893	34962.75932443256	36215.94479197886	35324.88566230272	35218.423410539035	32604.065058253378	34624.665609595606	35580.392168378494	24959.092878732823	42845.540951033465	34023.89152648501	36191.287020392316	36552.1938085257	36663.65076412189	44118.97435072278	25946.368014013846	32258.67295566131	34118.22835713636	31218.00331711542	36270.95775377023	37533.51886455382	33609.67949198736	41905.92720523308	34973.489454327384	33304.448760813524	29140.7908964487	35478.31850311147	33918.981140177966	35694.3668656663	36648.01331560707	48512.31829496713	33712.67115353137	40566.68894793788	34590.69917048519	37835.95301885704	32309.41811714553	36225.29662752171	35776.9829734894	34044.878917531765	32642.35336499454	33597.25731486945	35512.28327902364	25576.054675077972	39210.63101818049	31737.820437018294	24838.988071009535	18393.222296365162	26157.337746781115	36142.33247446164	25899.781845177702	25582.897779409937	27331.73464562669	26211.290733525035	21688.13546248203	31857.2439498313	25175.490891456342	34558.58300520277	29812.102439139628	28198.40350173638	29296.45905217107	24999.29611164468	26584.049770742815	32383.039390625	26746.89945389253	34792.30307059961	31749.588947806307	22020.571966252563	26552.10039924915	26009.06158642368	20550.336321149553	28896.47350553487	26886.55774317574	28977.553304911515	28148.138151351264	26232.429004690395	37797.470875459556	24386.87300171604	35653.167288782744	26076.59175295629	22672.02358824922	21086.502823105475	25951.77072584952	38940.74354828381	25992.993130064526	24912.638787947697	27855.37623725583	24910.78976744893	22719.663761791027	30214.05589877594	24516.49586331985	32783.45906738935	27113.642019121315	28253.365127848814	26519.074396438864	25406.042738795524	24831.96972570861	31530.40504476201	27526.770824487197	34882.84972958562	31487.377749738254	24560.92353227444	25512.24442483203	27576.043318077758	18777.807759077128	28185.131725281903	28079.614917382383	28630.578241734092	28839.820599372528	24428.650614958526	33891.16213177322	24021.202286827374	36259.960807508316	25407.180325673893	17324.278772891466	17183.49980625497
240	300	16368.412047583584	25202.92330129523	28122.65828467082	34716.58179351373	37646.20587012615	31142.308269414418	41703.8681402439	32176.859093560113	28260.56942075893	22364.782751767234	27954.994016238717	28847.65622657058	27126.77521488369	31823.432382621017	37535.039644097225	29664.99814236111	29816.04052734375	23460.49007352941	15707.271770760579	26718.31137982537	26666.278484036142	34297.93374515193	37960.95045906148	31239.46304946637	41474.583720516704	33635.34609598579	29628.121908705943	26701.983245027324	35185.686740318255	30119.692458123354	29070.191162109375	23763.233573428468	15534.067419663916	17144.88260566138	17940.950428670018	16582.014108604642	15736.480892541274	15386.514643658238	35154.895290012326	32950.37071210489	35922.255308835665	41348.03144858397	25630.822829906298	31651.233067978166	33999.92240315729	31671.20173790964	33826.31380923764	37710.299971915636	32588.90114212388	40552.940139931234	35079.75870590581	32924.668342487545	29790.25254524887	34332.66355187108	34645.885941969835	34178.61991399083	34784.346090120496	46180.31466138926	34198.00503136408	37821.40714877717	34969.792366416405	37154.31830763332	34155.31370012829	35158.58425081939	34111.56732314383	34423.696071325896	32024.08215210964	34226.76786529333	33831.69173990072	25393.743156492248	42783.72766824557	32824.95280748188	34630.15437866717	35486.11013719512	35452.579187203024	41149.44345020403	24483.58358358059	31999.372399033407	33760.79420505973	30803.27678765191	35475.97865244777	37126.93923086194	32905.43413638201	40621.75894628891	35012.47555024168	32237.120994421202	28324.409942188107	35128.58522801876	32808.456545938694	35742.35059594542	35275.23923316503	47039.606964927305	32902.356304310306	38026.346024005004	33759.568845089685	36613.58845869077	31504.900810329527	35811.28285814651	34442.83359795477	32994.88667816811	31708.139058771736	32819.68247782615	34184.258188378975	26200.618559337796	40111.722046582945	31924.16797605741	24691.834141088897	17929.38133640985	25895.144908630635	36082.05180174317	25567.58654445443	25187.576767392566	27957.718196675658	25842.674378755906	21430.993929642576	31627.648262271046	24722.178297930168	33178.35875771089	29380.55605002656	28204.32640831225	28486.231077917622	24824.773158320346	26787.14882597807	33026.60678710938	26316.37733921461	33073.09745287818	31617.511932121113	22346.377921454186	26231.475008133813	25447.005716466116	20428.58432836025	28426.265388266576	26867.257110094615	29004.68224276076	27704.914575991424	26441.31317726027	36160.51283892463	24838.37117701183	36450.39029343501	26235.170972731707	22028.23718004958	20700.024138380377	25377.421733752788	36765.374464039116	26324.46373236795	25371.763724131466	27549.45163327579	24832.964666372813	22133.094398344725	29808.710540774748	24785.489742680842	31869.233962379465	26856.055548026885	27396.15249013292	26566.910248725675	25931.23066715766	24652.519461800497	32239.230325567172	27091.854929560934	34210.07001078325	30903.871355209852	23691.221707111195	25052.86215001022	27517.426147804883	19616.9693618395	28179.208161517883	27074.050522526737	28064.13289038367	28574.25345836717	24356.308534801046	33816.73002078555	25560.836322641626	36299.36383046485	25396.659552209574	17421.58120733411	17438.63573070171
