FrameTimesStart	FrameTimesEnd	Left-Cerebral-White-Matter	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
480	600	5680.4523546032515	2417.1696484025433	20119.417650373358	6416.803829416989	28709.952927033177	8532.487146917472	25588.543324448445	24767.063326214247	7602.86437201919	15768.593175085936	7840.875662589203	5947.717523791579	29262.97305329361	24444.703818019432	18176.03321755624	27978.824763093173	9399.435952616968	38366.56640625	22056.00824984231	5390.394430973469	2102.9400822294456	21362.040639989515	5259.618097577972	26898.01114081847	9949.083258037104	26920.304841051406	22896.852020936654	2640.5063300220227	29074.620405734728	24972.214455313715	27143.307384102478	10576.090579491634	38189.901123046875	18770.374837302443	1126.79561229612	14.432180102743047	151.2788489024674	28361.049765964963	1681.1323608536798	7894.622696117767	11.269632360572597	32809.97134692664	29898.272919886418	33631.25938994533	39795.66997948476	24080.282404911875	28868.980998814048	32151.495333268587	29735.77023819637	29734.432151394776	35751.47122638827	30280.36289280609	35325.34588471291	30703.447061017527	29536.091999610355	27091.652080252363	30051.47615381821	30890.161397092765	32814.50966402671	33164.34313874086	42530.56000061679	33254.3500206408	32937.74615949053	32815.33964769879	31767.1845085262	30747.156639687575	34014.69641641356	31966.440066205396	32821.744245136884	30462.948515320903	32177.827999049117	33699.209279079376	24781.613899015316	36439.7899416346	31079.197412526875	31025.064719115162	31999.306206020643	33491.02705395342	38455.84231506491	25661.643347661542	29636.966174863122	30887.897411286714	28030.1232169294	30364.31458596477	35391.36257755379	30247.2116752535	36180.62826932867	31673.910018653864	29176.773595276496	27171.158157721973	32518.53339671482	30300.44871947942	33307.560377547925	33560.177342264586	42153.47379467595	31807.097392999116	33878.06869196376	30963.367881276918	32982.796769825894	28865.33890584474	33274.45365390262	31788.96450491431	32333.791527040936	29076.50781005545	30458.976334618423	33125.534626653345	25134.135386519556	36936.54422245732	29290.946928492478
600	900	4954.927253634825	2224.746762638917	20284.597535183555	5659.514284357012	25328.13571731539	7855.443443892173	22119.51904365133	20782.4648460802	6487.61293626349	14928.215751224967	7488.0980069611	5474.737649268076	28828.878601131713	23107.72757240303	16644.14940333529	26164.26662217882	8783.151601841195	36201.15283203125	21750.950984744613	4699.000854332229	1860.5118611723806	20562.178550720215	4658.676029777621	23796.428527786535	8945.183135305997	22776.966116319887	18991.645818818684	2309.4550022695303	29370.63460461366	23136.74791557907	23623.816660812005	9829.86170912495	35959.78955078125	17758.72270424622	1057.324170683251	14.424771312239425	135.28705273054902	25680.1180814782	1503.8659310672524	6963.491416512491	10.520633060165354	28155.404046395404	25735.132347555136	29141.09354886522	35716.172602963336	22696.29498979462	25910.86839572916	27707.070900451978	25910.262211447724	25223.613549200974	31523.06067828809	26517.05261021967	31404.816665425216	27472.82663341226	25940.750409544493	24979.683965528333	26479.662566520976	26878.81687534356	28043.24672565659	28747.667098769893	37514.63460189884	28548.552007286024	28531.73715523922	28296.827644886696	27421.34718451425	27040.6630389808	29107.72700228727	27138.260066870243	28990.98124952939	26829.62612251707	27857.15843929002	28545.96948054855	23821.792078888266	32614.836170413582	27351.91293880417	26790.228959599863	28050.69768586976	28241.469222814947	34810.869758505214	23994.68702967928	26050.055393152783	26846.115936053262	24811.239872274407	26422.73635571556	31305.663082195657	26347.61095010389	32607.761331559108	27825.932964784282	25429.711366104464	24207.36962931572	27856.509838637492	26485.655436025	28061.9919028078	29128.386805390637	37444.95914361962	27799.469408490528	30036.471658814004	26885.286965485946	28399.998719170177	26249.877415979034	28456.749192738433	27447.78488075135	28232.882918883653	25844.3805985684	26890.17154122251	27900.232640279286	23201.920923921283	32152.409540360062	26355.53573288076
900	1200	4329.656328118341	2065.8224155074768	19350.877934004133	4917.580071213533	21999.62062688565	6743.754013332756	17971.205736108193	17291.154248328727	5819.304884502913	13763.381417456334	6827.027987081613	5055.587687344994	28264.959068513377	21848.6634531049	14930.987943706155	22448.578343098958	8131.555847877058	29459.91650390625	20208.650989496735	4087.981683815153	1705.7100714441904	19186.299446554745	4161.683797471314	20656.278203995993	8122.369410838257	19372.851208802113	15389.212935041303	1865.0915818274361	29171.251793873136	21709.46490086997	21291.321215071413	9226.093921586093	35874.012451171875	17578.481009462233	1114.9749269329134	12.715199722014544	117.74708445831888	21884.029900874335	1421.4972135166604	6036.221693824363	9.555728046609552	23970.221243313652	23893.686957127742	24367.455058953165	32045.038398131222	20027.116255453217	22650.32760513431	23596.34720266269	22180.69016082686	22151.142231001908	27605.313549247887	22757.839209665566	27819.242183784077	23174.374214966658	22119.303707114566	22332.0042117494	21734.01508608726	23065.30009134548	24052.85192207075	24803.980326908957	32820.32976472428	24679.525086013746	23791.31305620469	24310.248912157032	23220.21336289728	23707.05768880117	24402.87737270649	23077.872175953315	24885.695953011324	23117.83086499249	23607.195651314054	22743.344247791974	20682.890793051403	28349.892759280006	24181.369924041974	22999.820767130477	23476.762000450723	23855.354618841848	30253.74424592094	21821.34962252885	22630.050241999783	23273.505640707463	21381.473496096623	23081.07370369331	27454.27968831716	22497.748851352022	28474.737363930235	23428.726452301184	21822.752255788015	21182.299917930115	23704.0789268909	22099.65591708469	23216.30895113441	24631.77582709128	32771.7530645427	24154.382459131957	24888.21065700098	23113.93961814707	24072.14847774572	23286.200819779366	23905.21100330127	23031.084857917536	24461.77293145312	22141.711587062495	22866.815185217827	23296.626190185547	21000.81707932421	27827.32883605957	23443.46706430078
1200	1500	3776.959774941885	1962.4138879125944	18755.674865270918	4368.826569686262	19528.095388287795	6248.608284230502	16026.34271264839	14129.285267063746	5024.795065466192	12826.593892987144	6477.506661523402	4697.227414722701	27562.370560783256	20002.481850492688	13239.774336914594	19315.747042824074	7245.301995515263	28905.48779296875	18518.79966790224	3573.9353172885258	1580.7633501025268	19547.968751795153	3619.7454759335324	17985.55757833717	7145.110116465761	16913.237541877315	12600.900400108418	1630.1123505683643	28540.89179899792	20272.748136356127	18578.18458464921	8387.478663018826	28931.441162109375	16858.701825467822	903.7080163564839	11.367709144225362	107.80291512680738	19415.554063537667	1284.733302559809	5347.702335028543	9.057772911495409	20616.273846279597	20097.26532347582	21050.31869762823	27520.347794280537	18721.768212854608	20041.496875671626	20567.090317399357	19602.378353752494	19471.298432274376	24369.500220212012	20454.283555364975	25078.735758904902	20344.363644896905	19325.468230879345	20294.066982819153	18971.92159821146	19633.337865033493	21161.5999236583	21665.92103204678	29214.776635459708	22174.173733239706	20650.924164812794	21179.609222681724	20235.40125333822	21041.6209859121	21237.022967984045	20083.200448346706	21459.011441192226	20314.13693931919	21245.512378037256	19741.625356828303	19519.318189308426	23582.993782215908	21251.894503245712	19604.020934147622	21484.449707144508	20811.151331116962	26699.600074347196	19360.61281647793	19965.679531473834	19881.56105277557	18744.072249377943	19728.61416532114	24300.2023064376	19635.53116818063	25126.28407987635	20754.55498347465	18970.610232036823	19464.434660877687	20661.615673746113	19585.371904220017	19455.77659001751	21185.44653646039	29348.414096359505	21121.275958417515	21881.534060950442	20280.106375812527	20540.690693560977	20391.58752810273	20521.428871724773	19882.04455561758	21604.13431546069	19422.005657271904	20578.316063862054	20272.920584665782	19184.495868341604	24683.82265285916	20542.405197232216
1500	1800	3370.904545025686	1822.5233899807822	19272.85162217366	3898.388503925768	17468.547529688323	5190.142936547318	13975.400386501753	12160.588119746348	4375.258505159135	11493.539482458766	5574.998086018668	4230.805297490808	26584.150267169534	18897.495960833614	12554.524800963662	17324.45077094184	6536.476016528463	24639.8408203125	18859.486555936517	3195.2764685561383	1562.1435799482088	19677.60560204001	3257.3427315713666	16143.884736267675	6337.264645527789	14652.296532925224	10693.187461953834	1459.6948350135995	27479.20297576239	18643.314724428434	16397.189791900542	7645.777839410826	24280.983032226562	16277.893452232616	840.4760228004612	12.378910857894773	97.08408699407211	17544.822462617372	1196.7927974301606	4801.143201280766	8.163116076489587	18206.685542025214	17916.98171719932	18618.062279600268	24685.49145090177	16783.591183592835	18377.966247948443	18218.062504104782	17490.15926443162	17614.186388918766	21760.44647997396	18103.707998066384	22644.962156613667	18205.505959650327	17341.916417058455	18371.314482333783	16506.980847127215	17379.07267788287	18214.63507784461	18968.94543578758	26685.229627937708	19675.614685436143	18356.896921193544	18847.966223463813	17756.889307492405	18713.40100001861	18680.04633109248	17608.30767899653	19106.98220700797	17811.364442197857	18591.90398228	17231.2050883082	17696.802562993413	21589.314729139012	19401.845707548913	17981.442887173795	18574.249240073867	18328.049814357983	24070.46032866066	18532.72785967853	18160.286742982564	17704.942271893975	16712.185360752177	17315.106043211606	22164.059278427067	17543.263173591433	23255.38270811286	18486.533401958022	16751.10029923364	18346.180605737074	18397.842252519287	17370.486762381057	17344.55489639241	18638.157968880976	26964.880082262574	18894.675712284123	18887.249339561957	17939.517971067187	18377.05282959682	18446.746835664046	18224.475070891873	17663.072821792684	19229.887871017327	17265.634521776956	18260.760402797918	16905.30992807906	17441.19632586101	22430.810158736618	18545.501867910647
1800	2100	3057.7467078470963	1722.1024796213642	17381.13857389751	3530.2834026507444	15785.404930710183	4793.535861986996	12596.53768186929	10661.148950150802	3860.665193779627	10226.388860008368	5176.20210762584	3828.1621136906756	24656.910937988727	17018.80963551151	11520.631210592577	16301.812484989872	6497.150337181505	19351.5302734375	17511.101380742963	2894.2082416615635	1466.5324583860904	16525.122373693128	2947.5052976056186	14403.326098310461	5778.776445239418	13716.028088261279	8967.476506438112	1448.710878261613	26328.085055904823	17298.741037250893	15918.233060605102	6854.804149098128	28346.1484375	15925.050802688702	614.6068349705367	10.939618053265452	88.9229200478255	15129.05331596891	1038.381584033693	4358.87920372596	7.3695286426815905	16421.65624224982	16209.77400511301	16406.840327575952	22235.282690843524	15964.404600360363	16690.097567600922	16197.30560648892	16173.922121692041	15922.612405085354	20061.678724877	15868.21598681641	20603.196131015753	16327.288392751163	15332.480637157956	16781.503989612018	14939.737050453847	15682.542685133734	16568.610890702592	16900.151080711075	23797.654313063318	17457.37412270202	16587.304002767905	16624.24081684293	16068.520683451045	16822.641987890405	16346.68804552144	15632.202231113115	17144.133746382322	16133.086683525698	16662.58289908764	15611.659921948332	16098.921412899328	18824.666737295553	17305.56484077314	16251.644855197335	16808.92193622735	16359.45282959986	21674.89999482777	16124.795812022106	16235.263549963036	15847.966235274054	15537.57378840678	16008.987286075606	20148.87028370766	16085.355334690472	20474.116285530145	16739.887032780785	15252.945993424391	16446.678323939926	16410.716910681025	15713.682406888554	16255.156215963649	17251.59356114556	23869.699152047826	17310.475137013756	17647.51274897994	16333.91854128719	16503.69653722605	16580.826440459197	16542.980049051905	16215.337798331757	17276.405061647216	15539.71274126362	16158.481564729727	15135.29205713458	15528.460691666787	18807.73381452207	16912.680621368094
2100	2400	2759.746320645662	1615.263829606669	16237.306693829989	3207.1703020669133	14181.499437099084	4177.1221019014565	11554.0608329138	8999.270429220021	3138.517478681648	9657.688266033618	5431.931171304216	3853.0189308241374	24773.446065403565	16003.352730919114	10431.672172127632	15038.055857204861	5743.9184580679175	19046.08056640625	16351.066782415332	2592.261098995651	1440.7135725863166	17055.19813223446	2563.514694615404	13028.940269351842	4865.9643044386985	11894.220874129349	7746.578855080183	997.0667767681102	25625.938205332364	16139.460128923318	12998.022230670203	6673.386324327814	20002.258911132812	14772.681884746318	948.6152807869872	10.647103787663395	83.37604227466689	14008.661527748245	997.742744858025	4016.595636531209	7.140692105441004	14836.681228925136	15497.011351567959	15042.231058171994	20687.00591292128	14415.892793651303	15025.853765797257	14879.458654982602	14535.967737599361	14481.798810778577	18125.319785751937	14693.5628181552	18919.197833432874	15324.354099685112	14004.988320657372	15326.96485658594	13102.635762581642	14620.192397249639	15230.01779916425	15719.931778614648	20931.21268159327	16243.84954606062	14510.976241616721	15122.474509852706	14324.149524770892	15414.302928866398	14998.825800252544	14274.851992915153	15293.145090383083	14424.105279962598	15281.015877760374	13684.296996029576	15145.086733770286	16659.14072697105	15972.164701539308	14169.538427089792	15851.564870950182	14977.761492330168	19544.21074320453	15931.85157127461	15186.013926064683	14394.431341074383	14239.82135494372	14509.843396534567	18469.917773859965	14548.001863875565	19022.118600927344	15584.722297298742	13602.038985238769	15444.248275895334	14444.897028631183	14380.595184856867	14371.212763278207	15641.177291941798	21526.347527120713	15537.018944098823	15628.029120087029	14673.217187928536	14672.842234789974	15671.617683847137	14869.544249150695	14359.538151347844	15717.67321566408	13992.216711445564	15201.84669063457	14573.752221557868	14981.327997089747	17069.74634751214	15233.598028513888
2400	2700	2565.0828204300883	1527.1698891551075	17187.564256015576	2991.1468090176727	13210.027203644258	3811.6234990128646	10836.789651489258	7693.111248553707	2778.252847674096	9209.856815081042	4863.517081804936	3434.4342680013174	24314.53408385919	15541.870668565403	9430.863987668308	12633.30615198206	5305.175678979848	16161.05322265625	15187.553932476938	2442.9537350429014	1311.5405376731098	17004.541958528407	2584.459929451462	12126.868798162615	4400.261588515861	11403.289885527027	6655.265946726551	923.6142624692066	25272.7771091234	14676.138516778763	12126.2542329718	5988.440536995852	18398.727416992188	13551.834501047368	793.0594664245356	10.63181107019112	78.81284885587574	13219.457217123683	961.9402700706183	3746.5791905676824	7.2723027650826655	13619.443009244655	13832.000891887177	14047.2362916722	18671.543891690202	14024.640377593143	14329.875686879835	13737.72587133528	13306.537390217783	12987.760177999198	16756.595960502633	13967.653597044935	17175.57752838388	13664.66414352121	13099.091050116913	14332.133866984565	12576.222588117736	13259.28204299102	13893.535338596508	14217.11892069723	19476.780201014586	14924.214354084932	13916.359249905958	14055.183575698567	13126.934319568538	14397.734644177355	13871.145159298578	13322.513535474853	14839.300162592748	13474.474202349536	14137.640436810825	13062.572544598253	14646.97196235742	15216.820230506308	15207.165890021672	13091.436518171802	14986.366029163657	14349.346471100545	18051.84885482609	16332.135215807666	14310.135752859762	13703.999770488888	13020.870269611687	13425.341385807793	17191.769258436958	13388.95155784782	17667.732700005134	13962.621057896054	12838.239087284139	14969.389570390134	13491.70800005671	13117.459096612933	13251.736237709825	14624.59649838095	19933.121627684388	14652.645937981308	14764.402063498686	13776.013293912734	13668.43977117487	14507.404680348902	13769.877906220454	13265.942243276342	14947.424522143181	12799.630795309922	14287.403832362374	12234.733514994517	14544.562245736981	16137.103200361464	13916.243042402886
2700	3000	2372.709921100732	1389.5355993943624	16635.1163027663	2690.0112595229616	12194.543375926125	3451.008487793522	9830.269452575465	6952.264406215291	1786.5178745074388	8777.442161945966	4336.892021580264	3163.097048274459	23334.847904081096	14092.630987002067	8596.996494548284	11916.447926974826	4869.0399819228305	22869.921875	14360.601225037764	2241.268094301809	1208.770824818175	17296.591993892893	2179.538570451867	11094.917466953108	4001.1228100514368	9822.033291450707	6011.319580020861	743.6520543599947	24481.414993689323	15194.540782708165	10573.208104353595	5917.417726747057	18512.825073242188	13075.118899358868	795.0263453077098	10.276591233884979	74.71213223581269	12546.46339418638	859.8165380133082	3489.5360719268315	6.6587530619381665	13391.92656329543	13732.844604332828	13033.243957108347	18025.501399425924	13711.81954485357	13477.870036622942	13030.112073647431	12409.943183512443	12390.427944679532	15588.753542364855	13096.10031437155	15922.139127410619	12611.99114042169	12378.787137297639	12913.75249418482	11726.633828304752	12047.057489042185	13380.798663149291	12739.796392605038	18299.23822629502	13626.13642373168	12755.763918718656	13264.540708890665	12609.159779076399	13377.916720095236	12483.424197678498	12352.87551030422	13675.954639327883	12426.829940063111	13222.63038838995	12199.873783619933	13852.955661712947	14200.853008600296	13451.61429962787	12396.876662000279	13043.497204628282	12880.15514242353	17301.71157673043	14115.129121977985	13463.500092604681	12487.00118741844	12096.786481581878	12191.174111761868	15873.980982047808	13237.764706866586	16537.19033952273	13154.402673509063	11533.361687571576	13287.757783027173	12708.943508196813	12456.952496543343	13000.78030354156	13313.132166318519	18861.96353432765	13499.433665563818	12948.536962396734	12742.349856257691	12620.505821743614	13057.803022705864	12692.286117616679	12120.324252075934	13327.18261192787	11887.05169535367	13061.494843343906	11966.593369685548	13379.472600560583	14026.690516048007	12932.413537597886
3000	3300	2281.7993334386306	1404.1927649287197	15237.98624821713	2432.5909786115185	11229.782952584517	3113.477624692123	9800.827394116157	6165.755950568955	2029.9892322480914	8269.330834846896	4598.271725481629	3032.289521172706	22528.06892582133	14842.942645785175	7670.713122128628	12449.253168402778	5070.469839700065	18969.87890625	13234.143141388056	2142.52192353607	1353.6284585812775	15153.160459294038	1979.1699988254275	10235.829499747942	3347.6594574577016	9211.03707574896	5405.751632139966	792.0849966252191	23732.506427007807	14054.472697372978	10689.61828988637	5754.599232483982	21694.0107421875	11937.245278303682	731.5592735790816	9.73175017777497	71.07979040517363	11907.8652054852	714.4032803019549	3272.502702064279	6.341915951146216	12465.830121298352	11463.363247744408	12380.719558351719	16615.486563421102	12834.7017702821	12405.987273792789	12798.321244077046	11779.26680526628	11803.674195172745	14940.888360416055	12628.52577117982	14969.950556985905	11913.017152353226	11317.105247013307	12788.693416502383	11086.641677337127	11616.94607756946	12491.373234231496	12543.903973171711	17268.03337108435	13698.558492969481	11801.27662241244	12446.015896223982	11814.281432089441	12691.106682295864	11852.972579406436	11231.05850399032	12727.679604751018	11976.095901775701	12729.905112020824	11179.754308678546	12402.491157363182	13315.55589264701	13088.733111244512	12572.236017234936	12082.37086741816	12364.261367163777	15762.709748874808	14279.596530712684	12514.484242254646	12013.751884356392	11222.567977359722	11800.294210837661	14439.080281021468	12567.91321842853	15092.217486404366	12221.82163680441	10980.02543836449	13244.909117213176	12194.259252867969	11617.921976147922	12260.66139956632	12455.250772453637	16906.300540965924	12438.402868837566	12248.558065206735	12072.52572252262	11566.798829512183	12491.769329750374	11782.23248226352	11413.929733202955	12977.01483842165	11298.205861217566	11976.995591054188	11322.669899684557	11933.92444709261	12637.300772379063	11926.321572371697
3300	3600	2142.291642729807	1363.6806240081578	14262.774365625883	2252.6792877171188	10592.732675788366	2861.463351037897	9442.3513285152	6159.65934263698	2227.509230891592	7753.743658728687	3831.97347968062	2869.4154846630304	21949.861006957955	13487.442855136653	7533.860771824798	9743.598359827112	4564.610923857945	20400.890869140625	13264.980363192548	1998.881766177071	1179.299288331807	13628.958489361932	1965.951495157889	9460.77323207944	3055.534669028665	9517.55313400156	5152.930890211067	783.3920331930914	22474.123098397482	13765.010135503768	10403.156347394135	5001.711150919207	13144.285278320312	10864.556163069668	911.7523490014623	9.138427959477625	67.8225627537523	10195.245381600102	757.7551756049139	3094.136864290901	6.084551049869159	11917.010855701883	12078.207454467256	11631.183056991613	14824.216936593182	11656.666502312017	11981.642324910448	12034.385505053213	11222.684325698583	11115.04638881835	13741.35525349708	11947.815062263833	13916.557153337317	11532.167241669398	10836.327424004756	12200.356799074121	9962.826326883298	10665.156575331037	11779.339824343935	12152.431356611749	15847.951736859568	12652.436571782178	11114.203412308283	11951.905521092956	10744.077587118456	11398.817954161777	11405.40964979668	10627.203067633094	11659.61354801251	10992.410044183778	11717.228233330525	10605.015657326858	12196.133112176203	12504.824158089476	12172.41464041135	11014.69072340021	11418.157130431442	11073.877871320583	14302.654183434768	12944.706978473301	11659.183064898873	11201.862033606705	10737.874252416877	10852.764044211684	13886.54305137673	11586.101450485186	14257.34070243371	11697.735741520055	10174.118138025326	12530.30446413397	10604.036799300084	10940.145048864573	11238.783024125241	11586.901149096993	16206.00039939462	11598.97361253044	11029.691713418875	11510.27009275186	11200.870293583937	12217.611669794002	11128.615011078873	10835.78314043565	12166.95014564024	10217.39397020003	11767.519137893325	10152.61871074808	11321.95903307771	12913.6074282187	11754.519349128379
3600	3900	1998.843825198997	1301.5631286970652	15032.734284702101	2154.054416865242	9914.820330388517	2477.42114728634	8393.30245584654	5283.670835044785	1523.541069194917	7295.418241193427	4062.725217163321	2689.0461607179577	21644.014992827233	11681.853325881884	7422.089363396574	9998.5781866116	4595.329364925215	21122.989990234375	12207.796814789677	1881.0981233942437	1221.0337565817883	13937.295355852912	1812.6929354110616	8909.546694941446	3024.551705407723	9360.82852140047	4220.950440296906	564.1809922667595	21828.489119397447	12426.91234063764	10176.159718208299	4834.214406637985	10428.729614257812	10907.077558726016	739.9144509933034	8.618737007664118	64.67677206531403	10154.096880744159	670.6065174585062	2951.145478042499	5.589737800780889	11413.101886292116	11145.561187706791	11236.389105020111	14094.534516934611	11935.542009513265	11709.080259722821	11169.273769557025	10613.821736373924	10918.126551659623	13053.509419277043	10880.561433695193	13137.449065906108	10178.77970433121	10110.500132201394	11544.672338497174	9205.074122681306	10620.540178003957	10872.979861701477	11660.466348310638	14287.79378751461	11971.601602028537	10493.918480263039	11223.826661439874	11054.717170410511	11381.43430467272	10563.59277460416	9816.860079431006	11411.35787842629	10394.071685963378	11607.237130158222	10246.751777256648	12335.280056274087	11112.685775914419	11550.670826244299	10854.60713434241	10799.262468730121	10857.49924253793	13038.26479089204	12191.459649237215	11006.968118423714	10658.452939353332	10037.47677706545	10549.266871175607	13415.497922982093	10961.905300676346	13508.70669372601	10962.326547914026	9937.070431504584	12036.195917528448	10105.618545613741	10511.896511062523	11228.796981881822	10960.69912198244	16582.530843189896	11110.949083715337	10405.283331531546	10702.790989150062	10248.404164572521	11128.761317177034	10925.6585230205	9824.396740892242	11900.663275584702	9651.5130290243	11215.826019569498	8657.183480264186	10111.495859703002	12621.314540156613	10553.682660625513
3900	4200	1922.726258377619	1200.1999577687936	13364.13743626444	2025.938181745515	9592.986008776506	2193.458545747543	8135.787527475493	5183.142845600409	1480.4711109334603	5985.088199565955	3475.8564059209566	2581.320597425896	20926.325970351987	12306.788466404336	7044.640683040709	10058.86098614728	3813.5599041650016	20966.532470703125	10932.885019027657	1785.4371244820427	1179.914918932141	13523.31305290671	1624.4043743757472	8560.722463719321	2507.3476726666613	8359.35185247604	3593.9726965019013	430.6012277599945	21291.487253368923	12640.063051356612	8713.038159224154	4496.895749483995	5041.337478637695	11115.899575364567	557.3134277472731	7.6256923208071035	62.01512490652439	9531.135524477058	677.9031941464216	2821.6926943523904	5.466091213733439	10434.525147462895	9777.601397979975	10787.398634481176	13346.24696441952	11136.721389964927	10913.069207232433	10604.256892551779	10672.325258056653	9945.044923492776	12428.19242047943	11191.008344266951	12658.158114915283	9796.538685160249	9728.526107300471	11755.669607995867	8410.38661024309	9684.463209698328	10509.742492005296	10371.939483679225	13835.694199022864	11547.027227337274	9664.861381440482	10397.68643292553	9726.923401737267	10228.61129514412	9888.479061346281	9607.94956212795	10518.1148640585	9796.903031879356	10698.785216619306	10369.809203084844	11261.814850306639	10803.563428086409	11138.233069282842	10198.606681526975	10437.530663377467	10122.60469864358	12648.648748076157	12384.46637394766	11052.52088449846	10202.708875925146	9790.264219850591	10099.594973500467	12259.306148038128	10731.347829053315	12806.632374186842	9792.762223995296	9449.60538159581	11000.497581247091	9588.09630798402	10489.39662935056	10396.60263254791	10603.421234379739	13926.083588272708	10816.237681300838	9803.48249711714	10360.524342203134	9851.862537248497	10857.150895874121	10314.945984076527	9605.187442835295	11030.965692944763	9054.902007393006	10868.864285756112	8612.702866658636	11298.747575148745	11527.990286975437	10399.914227349376
4200	4500	1781.1057011224661	1148.0610140406707	12646.177698737696	1856.0184779544184	8954.663520106928	1986.1416403313137	8472.406306870242	5045.642259502164	1274.5201321154989	5452.228844888365	3305.024821924117	2223.1406799967094	19587.043186489584	11583.492156209824	6221.815478560085	9601.430700412326	3166.879408901109	19161.427001953125	11517.614165080236	1659.1874332089053	948.2357692432079	13817.434808170094	1488.5869627310174	8072.203752779194	2185.3638198141134	8050.636963020071	3637.119440637886	238.94008245114836	20758.378377019864	12328.869638213995	9008.501529440851	3554.4281437610234	7829.437805175781	10110.470620493656	687.585566723933	9.837703141458537	59.85220208748815	9777.594131703467	694.6663828639307	2730.230027107164	5.693042275860572	9856.930871600378	9558.073828686	9936.029785400859	12185.50339748894	9601.95225923435	10453.37674594861	10075.29987856339	9323.844074298979	9050.197413654718	11819.955628601949	9992.170470554296	12237.750027179796	9597.056570571829	9203.290296005373	11330.559378736012	8213.62076296125	9384.258304781431	9293.513439441402	10214.812353205312	13686.01539350059	11149.931931807725	10561.657099769798	10048.885475040868	9582.08531387941	9821.92780216371	9689.38649713901	9328.510754297042	10022.115190622846	9390.623867874307	9799.506845750931	9068.095153424321	10572.939739116744	9770.301727010976	10245.845973064781	9503.287475896497	10523.844341903992	9757.51631924448	12317.729217180064	11119.869601969487	9657.380863788363	9800.000152316146	9065.516003231487	9420.823020558375	12153.385651040471	10345.546329634864	12178.212198725098	9890.232679124701	9062.643776764538	10649.063790469632	9390.10927718009	9271.514921477166	10045.20599242213	10149.84492756983	12914.96407465371	10542.398888335778	9237.078537943837	9782.610709627756	9473.991168581128	9625.332588054402	9872.52230888704	9358.48791238323	10353.840952479233	8727.480841730005	10744.432523925516	7382.785243158755	9942.29898308672	9049.814497721636	9718.379139185345
