global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
14.407890598542055	n/a	207.5873114995565	n/a	11.046114066478188	n/a	n/a	122.01663596964728	12.212431733001273	n/a	n/a	149.14348883321648	12.495136500903318	n/a	n/a	n/a	n/a	0.06617773818121	n/a	0.0043794930307807	n/a	-0.0702092218397751	n/a	n/a	0.0049293348313467	1.145410824398439	n/a	1.311965956649112	n/a	-0.0072430670870743	n/a	n/a	5.246202082785898e-05	-0.0012712095235716	n/a	n/a	1.6159736528191344e-06	0.0065122788742221	n/a	n/a	4.240977613563946e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
696.3051385952069	681.8972479966649	484840.8460340903	464983.85682542506	1413.700247755002	1402.654133688524	1967438.6187535033	1998548.390502554	598.5036272502957	586.2911955172945	343737.36594109837	358206.59183176095	596.4750344481469	0.34997	117.741203	0.0	4.6116105294419946e-14	0.06617773818121	0.0	0.0043794930307807	0.0	-0.0702092218397751	0.0	0.0	0.0049293348313467	1.145410824398439	0.0	1.311965956649112	0.0	-0.0072430670870743	0.0	0.0	5.246202082785898e-05	-0.0012712095235716	0.0	0.0	1.6159736528191344e-06	0.0065122788742221	0.0	0.0	4.240977613563946e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5263.346883269509	4567.041744674302	27702820.413622852	20857870.297597695	9898.409169069815	8484.708921314814	71990285.47943918	97978504.0783254	4596.451902234116	3997.94827498382	15983590.4094461	21127370.08955162	4583.045103365118	1.661152	558.865295	0.0	4.6116105294419946e-14	0.06617773818121	0.0	0.0043794930307807	0.0	-0.0702092218397751	0.0	0.0	0.0049293348313467	1.145410824398439	0.0	1.311965956649112	0.0	-0.0072430670870743	0.0	0.0	5.246202082785898e-05	-0.0012712095235716	0.0	0.0	1.6159736528191344e-06	0.0065122788742221	0.0	0.0	4.240977613563946e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11511.605294695406	6248.258411425897	132517056.4608593	39040733.17595448	20874.88690654613	10976.477737476314	120483063.52131316	435760903.361091	10350.873488471498	5754.421586237382	33113367.792154748	107140581.97434212	10314.778561667645	2.242791	754.547607	0.0	4.6116105294419946e-14	0.06617773818121	0.0	0.0043794930307807	0.0	-0.0702092218397751	0.0	0.0	0.0049293348313467	1.145410824398439	0.0	1.311965956649112	0.0	-0.0072430670870743	0.0	0.0	5.246202082785898e-05	-0.0012712095235716	0.0	0.0	1.6159736528191344e-06	0.0065122788742221	0.0	0.0	4.240977613563946e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17274.738609523218	5763.133314827812	298416594.02735215	33213705.604478203	30859.13639536843	9984.2494888223	99685237.85504836	952286299.0679524	16009.937532767051	5659.064044295554	32025005.857438747	256318099.80310315	15891.750414077844	2.307099	776.1828	0.0	4.6116105294419946e-14	0.06617773818121	0.0	0.0043794930307807	0.0	-0.0702092218397751	0.0	0.0	0.0049293348313467	1.145410824398439	0.0	1.311965956649112	0.0	-0.0072430670870743	0.0	0.0	5.246202082785898e-05	-0.0012712095235716	0.0	0.0	1.6159736528191344e-06	0.0065122788742221	0.0	0.0	4.240977613563946e-05	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18721.5851589799	1446.8465494566808	350497750.8649364	2093364.9376747035	33102.40689815995	2243.270502791518	5032262.54869451	1095769342.4513474	17572.749598686587	1562.8120659195356	2442381.553383687	308801528.4581396	17411.6334712436	1.560174	524.893127	0.4291744909687151	0.221074872382426	0.0142914361727548	-0.0518863020084552	0.0002042451478799	0.0026921883361126	-0.2355447067039904	-0.1653354848642153	0.0273358225552851	0.0554813088562688	1.2550555766729588	0.1096447522745196	1.5751645005378931	0.0120219717013407	-0.0071908249542213	5.224213285299952e-05	2.729240445030452e-09	5.170796352225176e-05	-0.0004631282352167	0.0008080812883549	6.529953685893151e-07	2.14487762254935e-07	0.0053264432589995	-0.0011858356152226	1.4062061063303622e-06	2.8370997791341217e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18917.41115467959	195.8259956996917	357868444.7951958	38347.82059177567	33062.27655715435	-40.13034100559889	1610.444269225652	1093114131.141758	18194.137992160187	621.3883934736004	386123.5355437021	331026657.27776676	18027.29999209106	1.265793	425.853821	1.4491296272596417	0.6913153561657902	-0.6008835939006758	-0.6151750300734306	0.3610610934189923	0.3784403176258462	-0.4045394940182518	-0.1689947873142614	0.0285592381393924	0.1636522022205431	1.0335221197546645	-0.2215334569182943	1.068167972022175	0.0490770725341697	-0.0042027445544153	0.002988080399806	8.928624475704788e-06	1.7663061789667455e-05	-0.0024611140663868	-0.0019979858311701	3.991947381556476e-06	6.05708244776697e-06	0.0014439824309025	-0.0038824608280969	1.507350208170764e-05	2.085085260755093e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18775.03479107472	-142.3763636048716	352501931.4060661	20271.028913346603	32136.65467159896	-925.6218855553888	856775.8750191134	1032764573.4816031	18355.484616840768	161.3466246805801	26032.73329581599	336923815.5190781	18190.731142745255	0.987967	332.384125	0.3890491865667791	0.1814158095712584	-0.7637341112746299	-0.162850517373954	0.5832897927244487	0.0265202910089645	-0.3604038433306868	0.0441356506875649	0.0019479556616147	0.1298909302875302	1.0629242195806796	0.0294020998260151	1.1298078965711968	0.0008644834741789	-0.0033499024685382	0.000852842085877	7.273396234432022e-07	1.1221846548718329e-05	-0.0039649679143354	-0.0015038538479485	2.2615763959898098e-06	1.572097056170921e-05	0.0007474599911433	-0.0006965224397592	4.851435090881084e-07	5.586964383599421e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18330.47644156752	-444.5583495071987	336006366.5748618	197632.12611656467	30556.31695931327	-1580.337712285691	2497467.2848723712	933688506.1180158	18159.986541134553	-195.49807570621488	38219.497604832926	329785111.1741881	17999.656722618623	1.032407	347.335236	0.3716512320752852	0.1774325073034518	-0.8230616096902565	-0.0593274984156266	0.6774304133459162	0.0035197520682561	-0.3846804359829718	-0.0242765926522849	0.0005893529508049	0.1479790378280492	1.013634038223941	-0.0492901813567385	1.027453963446174	0.0024295219781801	-0.0014021640564521	0.0019477384120861	3.793684921915683e-06	1.9660640412062076e-06	-0.0024295319529397	0.0015354359613956	2.357563591547136e-06	5.902625510354994e-06	-0.0005445048283876	-0.0012919648195309	1.6691730949055111e-06	2.964855081374097e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17674.29656078774	-656.1798807797786	312380758.9186734	430572.03594016447	28345.418945463505	-2210.8980138497645	4888070.027644834	803462775.1938415	17817.859095697626	-342.1274454369268	117051.18892119732	317476102.7541346	17667.257389472084	0.944788	317.857147	0.2398207003241932	0.1376699014185377	-0.8467969990577728	-0.0237353893675162	0.7170651576132497	0.0005633687084276	-0.3835327515585049	0.0011476844244668	1.3171795381638926e-06	0.1470973715180378	1.1319868978822711	0.11835285965833	1.2813943369771272	0.0140073993893043	-0.0012012702849647	0.0002008937714873	4.0358307422431674e-08	1.4430502975391716e-06	-0.0016406096975611	0.0007889222553786	6.223983250316574e-07	2.6916001797315236e-06	0.000397374482224	0.0009418793106116	8.871366357581829e-07	1.5790647912279214e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16863.398755129012	-810.8978056587293	284374217.57448673	657555.2512221424	25856.40470402772	-2489.014241435787	6195191.894070166	668553664.2184668	17447.79411782558	-370.0649778720472	136948.08784743876	304425519.57802886	17293.062286750825	0.825392	277.688568	0.277005370141796	0.1226552605633687	-0.7662522905504545	0.0805447085073183	0.5871425727738182	0.0064874500685288	-0.3154804555454689	0.068052296013036	0.0046311149926458	0.0995279178311765	1.0961730984214595	-0.0358137994608116	1.2015954617029028	0.0012826282318192	-0.0009664760655999	0.0002347942193647	5.51283254471258e-08	9.340759853774624e-07	-0.0011291833456967	0.0005114263518644	2.6155691338132904e-07	1.275055028198793e-06	-0.0007082962697594	-0.0011056707519834	1.2225078117915373e-06	5.016836057550808e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15963.4723349273	-899.9264202017112	254832448.98798928	809867.5617770668	22822.63119400659	-3033.7735100211285	9203781.710105918	520872494.61764264	17197.49861771405	-250.2955001115297	62647.83737608076	295753958.70627666	17033.98164353834	0.800291	269.243713	0.9713923152507083	0.4506968450133774	-0.4823284341900091	0.2839238563604454	0.2326407184281859	0.0806127562105868	-0.2391588668566271	0.0763215886888417	0.0058249848999887	0.0571969635961458	0.8300760868322783	-0.2660970115891812	0.6890263099307881	0.0708076195766928	0.0024190577749242	0.0033855338405241	1.1461839385333862e-05	5.851840518421221e-06	0.0004838138773295	0.0016129972230262	2.601760041490233e-06	2.340758678966045e-07	-0.0026107623784539	-0.0019024661086945	3.619377294731194e-06	6.816080196750266e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15033.691590550105	-929.7807443771962	226011882.83977693	864492.2326146131	19813.93359393876	-3008.6976000678296	9052261.24865392	392591964.46501493	16714.588640331378	-482.90997738267106	233202.04625573187	279377473.41549474	16561.53139173992	0.704965	237.173019	1.1117765979693668	0.4873877055686295	-0.1570048481123933	0.3253235860776158	0.0246505223307956	0.1058354356583999	-0.1086212318977857	0.1305376349588414	0.0170400741406477	0.0117985720189925	0.5664776372571936	-0.2635984495750847	0.3208969135124926	0.0694841426183884	0.0054298592580615	0.0030108014831372	9.064925570861763e-06	2.948337156235618e-05	0.0029228048885217	0.0024389910111922	5.948677152676351e-06	8.542788416366348e-06	-0.0050073084312809	-0.002396546052827	5.743432983320674e-06	2.5073137725976787e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
